,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
313,3,0,0,0,1,1,0,1,3,0,10,1720,10,992,22
314,3,0,0,0,1,0,0,0,1,0,3,0,1,2658,22
315,4,0,0,0,0,0,3,1,2,0,11,143,0,135,22
316,2,0,0,0,1,1,1,0,5,1,1,3950,9,743,24
317,3,0,0,0,0,0,5,0,1,0,0,3329,0,2339,24
318,2,1,0,0,0,1,3,0,1,0,2,8683,0,1324,24
319,2,1,0,0,0,1,1,0,2,0,2,270,5,1263,24
320,3,0,0,0,0,0,2,0,1,0,1,199,6,2169,24
321,3,0,0,0,0,1,2,0,1,2,6,1005,11,2711,24
322,2,0,0,0,0,0,0,0,0,0,0,0,0,1942,24
323,2,0,0,1,0,0,0,0,1,0,3,0,5,2015,24
324,3,0,0,0,0,0,3,1,1,0,2,0,2,2201,24
325,3,0,0,0,0,0,1,1,5,0,1,1975,1,1693,24
326,3,0,0,0,0,0,1,0,0,0,3,490,0,2893,24
327,3,0,0,0,0,2,0,0,0,0,4,0,4,2465,24
328,2,1,0,0,0,1,0,0,0,0,0,1300,0,818,24
329,3,0,0,0,0,0,4,0,0,1,2,263,5,2690,24
330,3,0,0,0,0,0,0,0,3,0,2,0,0,2684,24
331,3,0,0,0,0,0,3,1,3,0,4,0,0,960,24
332,3,0,0,0,0,2,1,0,1,0,2,120,6,2309,24
333,3,0,0,0,0,0,2,0,2,0,0,0,0,1329,24
334,2,1,0,0,0,0,0,0,1,0,0,748,1,2518,24
335,3,0,0,0,0,0,3,0,0,0,12,6239,8,1979,24
336,3,0,0,0,0,1,0,3,4,0,4,0,7,2441,24
337,3,0,0,0,0,1,1,1,1,0,3,0,2,1659,24
338,3,0,0,0,0,1,1,4,1,0,2,0,7,1381,24
339,1,2,0,0,1,0,0,0,0,0,1,0,0,532,25
340,3,0,0,0,1,0,0,0,2,0,0,951,0,1630,25
341,4,0,0,0,0,0,1,0,1,0,2,0,4,219,25
342,4,0,0,0,0,0,1,1,2,0,2,65,0,2766,25
343,3,0,0,0,1,0,1,0,1,0,0,0,0,2623,25
344,4,0,0,0,0,1,1,0,0,0,1,50,2,581,25
345,4,0,0,0,0,1,0,1,4,0,7,884,3,250,25
346,4,0,0,0,0,0,5,0,4,0,4,699,0,423,25
347,4,0,0,0,0,1,1,1,0,0,6,322,10,2549,25
348,3,0,0,0,1,0,1,0,2,0,0,3847,0,2795,25
349,4,0,0,0,0,0,1,0,1,0,6,0,6,570,25
350,4,0,0,0,0,0,2,0,1,0,0,178,0,786,25
351,2,0,0,0,0,0,0,0,0,0,0,0,0,1700,25
352,4,0,0,0,0,0,1,0,3,0,1,502,8,2670,25
353,4,0,0,0,0,0,4,1,3,0,2,122,0,1869,25
354,4,0,0,0,0,0,2,0,4,1,3,0,0,2185,25
355,4,0,0,0,0,2,10,1,2,0,2,0,4,768,25
356,3,0,0,0,1,3,0,0,1,1,2,6824,1,599,25
357,4,0,0,0,0,0,0,0,2,0,3,179,1,840,25
358,4,0,0,0,0,0,4,1,6,1,5,118,5,2221,25
359,4,0,0,0,0,1,2,3,0,1,2,338,4,1607,25
360,2,1,0,0,1,0,0,0,1,1,0,0,0,1412,25
361,4,0,0,0,0,0,3,0,1,0,1,0,5,1385,25
362,4,0,0,0,0,0,1,0,0,1,1,186,0,1712,25
363,4,0,0,0,0,1,2,1,2,0,0,1617,10,2274,25
364,4,0,0,0,0,3,3,4,10,0,2,75,0,886,25
365,4,0,0,0,0,0,11,0,3,0,15,0,0,143,25
366,4,0,0,0,0,1,1,0,0,1,2,13030,17,2547,25
367,4,0,0,0,0,1,2,3,1,0,3,920,2,955,25
368,4,0,0,0,0,0,2,1,2,0,3,4,0,1092,25
369,4,0,0,0,0,2,8,1,13,1,0,180,7,645,25
370,3,0,0,0,0,0,2,0,1,2,4,0,2,364,30
371,3,0,0,0,0,0,3,13,22,1,2,285,2,1075,30
372,3,0,0,0,0,0,4,0,1,0,2,0,2,1848,30
373,3,0,0,0,0,2,1,0,1,0,6,707,0,2334,30
374,3,0,0,0,0,0,4,0,1,0,20,11476,3,1907,30
375,3,0,0,0,0,0,7,0,3,0,0,15042,0,1004,30
376,3,0,0,0,0,0,3,0,3,0,10,762,1,922,30
377,3,0,0,0,0,0,5,0,3,0,1,1795,2,1008,30
378,3,0,0,0,0,0,3,0,0,1,3,0,5,1763,30
379,3,0,0,0,0,0,3,1,6,2,11,3643,10,1633,30
380,3,0,0,0,0,0,0,3,2,0,7,0,0,2681,30
381,2,1,0,0,0,0,0,0,8,0,9,750,4,1490,30
382,3,0,0,0,0,0,4,0,0,0,5,440,0,1296,30
383,3,0,0,0,0,0,3,0,4,0,7,0,10,2040,30
384,3,0,0,0,0,0,5,1,4,1,4,500,8,1691,30
385,3,0,0,0,0,1,10,2,10,0,9,5068,6,489,30
386,3,0,0,0,0,0,6,0,4,0,8,950,7,1335,30
387,2,0,0,0,1,0,1,0,2,0,2,0,6,959,30
388,1,0,0,2,0,8,20,0,7,1,2,8371,6,167,30
389,3,0,0,0,0,0,1,0,3,3,1,3618,3,2051,30
390,3,0,0,0,0,0,3,1,0,0,7,0,5,2276,30
391,3,0,0,0,0,0,5,0,0,2,0,0,5,668,30
392,3,0,0,0,0,0,0,0,2,1,4,0,0,18,30
393,3,0,0,0,0,1,3,0,1,0,3,60,1,256,30
394,3,0,0,0,2,1,0,1,1,0,1,6742,0,2264,31
395,3,2,0,0,0,0,0,1,0,0,0,3498,0,1146,31
396,5,0,0,0,0,3,1,3,3,0,3,2764,0,2914,31
397,5,0,0,0,0,1,1,9,3,0,2,4670,0,2739,31
398,2,0,0,0,0,0,0,0,0,0,2,0,0,1522,31
399,5,0,0,0,0,1,10,2,2,0,2,25351,0,1729,31
400,4,1,0,0,0,1,4,0,1,0,3,7930,0,2709,31
401,5,0,0,0,0,1,0,0,2,0,4,4028,0,2911,31
402,5,0,0,0,0,1,5,1,4,0,5,0,0,159,31
403,5,0,0,0,0,2,3,0,1,0,2,1437,0,309,31
404,5,0,0,0,0,1,3,0,3,0,5,347,0,2846,31
